,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,code,group,level_title,unit_title,course_category,course_tags,active,seq_order,part_type,part_number,stage,name,description,vimeo_url,pdf
,SOLF,335A,Level 3,Assignment 7,,,A,53750,GAM-,3190-1E,LEARN,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,
,SOLF,335A,Level 3,Assignment 7,,,A,53800,GAM-,3190-2E,PLAY,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,
,SOLF,335A,Level 3,Assignment 7,,,A,53850,GAM-,3190-3E,QUIZ,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,
,SOLF,335A,Level 3,Assignment 7,,,A,53900,GAM-,0950-1E,LEARN,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,
,SOLF,335A,Level 3,Assignment 7,,,A,53950,GAM-,0950-2E,PLAY,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,
,SOLF,335A,Level 3,Assignment 7,,,A,54000,GAM-,0950-3E,QUIZ,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,
,SOLF,335A,Level 3,Assignment 7,,,A,54050,GAM-,0950-4E,CHALLENGE,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,
,SOLF,340A,Level 3,Assignment 8,,,A,54100,GAM-,1520-1E,LEARN,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,340A,Level 3,Assignment 8,,,A,54150,GAM-,1520-2E,PLAY,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,340A,Level 3,Assignment 8,,,A,54200,GAM-,1520-3E,QUIZ,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,340A,Level 3,Assignment 8,,,A,54250,GAM-,1520-4E,CHALLENGE,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,340A,Level 3,Assignment 8,,,A,54300,GAM-,2850-1E,LEARN,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,
,SOLF,340A,Level 3,Assignment 8,,,A,54350,GAM-,2850-2E,PLAY,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,
,SOLF,340A,Level 3,Assignment 8,,,A,54400,GAM-,2850-3E,QUIZ,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,
,SOLF,340A,Level 3,Assignment 8,,,A,54450,GAM-,3230-1E,LEARN,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,
,SOLF,340A,Level 3,Assignment 8,,,A,54500,GAM-,3230-2E,PLAY,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,
,SOLF,340A,Level 3,Assignment 8,,,A,54550,GAM-,3230-3E,QUIZ,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,
,SOLF,340A,Level 3,Assignment 8,,,A,54600,GAM-,3290-1E,LEARN,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,
,SOLF,340A,Level 3,Assignment 8,,,A,54650,GAM-,3290-2E,PLAY,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,
,SOLF,340A,Level 3,Assignment 8,,,A,54700,GAM-,3290-3E,QUIZ,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,
,SOLF,340A,Level 3,Assignment 8,,,A,54750,GAM-,0910-5E,REVIEW,Floating Triads 1,See and name Major triads starting on white keys,,
,SOLF,340A,Level 3,Assignment 8,,,A,54800,GAM-,0370-5E,REVIEW,Cannon Intervals 2,"Identify 5ths, 6ths, 7ths & octaves on the keyboard and the staff",,
,SOLF,340A,Level 3,Assignment 8,,,A,54850,GAM-,0540-5E,REVIEW,Climbing Higher 1,Hear and play back 2nds thru octaves-same root-Major scale,,
,SOLF,345A,Level 3,Assignment 9,,,A,54900,GAM-,0730-1E,LEARN,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,
,SOLF,345A,Level 3,Assignment 9,,,A,54950,GAM-,0730-2E,PLAY,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,
,SOLF,345A,Level 3,Assignment 9,,,A,55000,GAM-,0730-3E,QUIZ,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,
,SOLF,345A,Level 3,Assignment 9,,,A,55050,GAM-,0610-1E,LEARN,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,
,SOLF,345A,Level 3,Assignment 9,,,A,55100,GAM-,0610-2E,PLAY,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,
,SOLF,345A,Level 3,Assignment 9,,,A,55150,GAM-,0610-3E,QUIZ,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,
,SOLF,345A,Level 3,Assignment 9,,,A,55200,GAM-,2070-1E,LEARN,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,
,SOLF,345A,Level 3,Assignment 9,,,A,55250,GAM-,2070-2E,PLAY,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,
,SOLF,345A,Level 3,Assignment 9,,,A,55300,GAM-,2070-3E,QUIZ,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,
,SOLF,345A,Level 3,Assignment 9,,,A,55350,GAM-,1160-1E,LEARN,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,
,SOLF,345A,Level 3,Assignment 9,,,A,55400,GAM-,1160-2E,PLAY,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,
,SOLF,345A,Level 3,Assignment 9,,,A,55450,GAM-,1160-3E,QUIZ,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,
,SOLF,345A,Level 3,Assignment 9,,,A,55500,GAM-,1170-5E,REVIEW,Hearing Triads 1 ,Hear a 4-chord pattern of Major and minor triads and define the quality of each chord.,,
,SOLF,345A,Level 3,Assignment 9,,,A,55550,GAM-,1540-1E,LEARN,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,345A,Level 3,Assignment 9,,,A,55600,GAM-,1540-2E,PLAY,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,345A,Level 3,Assignment 9,,,A,55650,GAM-,1540-3E,QUIZ,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,345A,Level 3,Assignment 9,,,A,55700,GAM-,1540-4E,CHALLENGE,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,345A,Level 3,Assignment 9,,,A,55750,GAM-,0050-1E,LEARN,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,
,SOLF,345A,Level 3,Assignment 9,,,A,55800,GAM-,0050-2E,PLAY,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,
,SOLF,345A,Level 3,Assignment 9,,,A,55850,GAM-,0050-3E,QUIZ,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,
,SOLF,345A,Level 3,Assignment 9,,,A,55900,GAM-,0050-4E,CHALLENGE,60 Second Club 3,Rapidly read & play all grand staff notes--white and black--on the onscreen keyboard-timed,,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,55950,GAM-,3100-5E,REVIEW,Rhythm Pop 4,"How many beats? - Adds dotted quarter, eighth note & rest, plus eighth-note pairs",,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56000,GAM-,2850-5E,REVIEW,Pick the Pattern 2,See three 4-note pitch patterns with steps & skips and tell which one was played,,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56050,GAM-,0660-5E,REVIEW,Falling Chords 2,"Visually identify I, IV and V chords in C and G Major",,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56100,GAM-,1140-5E,REVIEW,Harmony Puzzle 1,Hear 4 chord progressions. Match each progression to the correct chord symbols. I & V7,,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56150,GAM-,1210-5E,REVIEW,Hot Air Rhythms 2,"See 2 rhythms, choose which one you hear.  Quarter notes, dotted quarter-eighth notes ",,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56200,GAM-,2290-5E,REVIEW,Musical Memory Keybd Challenge 1,"Hear, then play back random patterns of notes from the C Major scale-onscreen keyboard",,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56250,GAM-,4000-5E,REVIEW,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56300,GAM-,3190-5E,REVIEW,Rhythm Regatta 5,"Hear a rhythm and choose which notated pattern was played.Quarter notes, dotted quarter- eighth-notes",,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56350,GAM-,2830-5E,REVIEW,Pentascale Toolbox 3,Visually identify D A E F Major and minor pentascales ,,
,SOLF,350A,Level 3,Assignment 10 - Skill Check,,,A,56400,GAM-,1800-2E,PLAY,Major/minor Triad Match 2,Matching major and minor triads in a popular game format - timed,,
,SOLF,355A,Level 3,Assignment 11,,,A,56450,GAM-,3860-1E,LEARN,Triad Launch 1,Write major triads starting on white keys,,
,SOLF,355A,Level 3,Assignment 11,,,A,56500,GAM-,3860-2E,PLAY,Triad Launch 1,Write major triads starting on white keys,,
,SOLF,355A,Level 3,Assignment 11,,,A,56550,GAM-,3860-3E,QUIZ,Triad Launch 1,Write major triads starting on white keys,,
,SOLF,355A,Level 3,Assignment 11,,,A,56600,GAM-,2420-2E,PLAY,Note Flakes 2 S,See several notes on bass staff.  Which note is the letter shown?,,
,SOLF,355A,Level 3,Assignment 11,,,A,56650,GAM-,2420-3E,QUIZ,Note Flakes 2 S,See several notes on bass staff.  Which note is the letter shown?,,
,SOLF,355A,Level 3,Assignment 11,,,A,56700,GAM-,3870-1E,LEARN,Triad Launch 2,Write minor triads starting on white keys,,
,SOLF,355A,Level 3,Assignment 11,,,A,56750,GAM-,3870-2E,PLAY,Triad Launch 2,Write minor triads starting on white keys,,
,SOLF,355A,Level 3,Assignment 11,,,A,56800,GAM-,3870-3E,QUIZ,Triad Launch 2,Write minor triads starting on white keys,,
,SOLF,355A,Level 3,Assignment 11,,,A,56850,GAM-,0520-1E,LEARN,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root",,
,SOLF,355A,Level 3,Assignment 11,,,A,56900,GAM-,0520-2E,PLAY,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root",,
,SOLF,355A,Level 3,Assignment 11,,,A,56950,GAM-,0520-3E,QUIZ,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root",,
,SOLF,355A,Level 3,Assignment 11,,,A,57000,GAM-,2490-1E,LEARN,Order Me Up 1,Name the order of the flats as they appear in key signatures,,
,SOLF,355A,Level 3,Assignment 11,,,A,57050,GAM-,2490-2E,PLAY,Order Me Up 1,Name the order of the flats as they appear in key signatures,,
,SOLF,355A,Level 3,Assignment 11,,,A,57100,GAM-,2490-3E,QUIZ,Order Me Up 1,Name the order of the flats as they appear in key signatures,,
,SOLF,355A,Level 3,Assignment 11,,,A,57150,GAM-,3790-1E,LEARN,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4,,
,SOLF,355A,Level 3,Assignment 11,,,A,57200,GAM-,3790-2E,PLAY,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4,,
,SOLF,355A,Level 3,Assignment 11,,,A,57250,GAM-,3790-3E,QUIZ,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4,,
,SOLF,355A,Level 3,Assignment 11,,,A,57300,GAM-,0950-5E,REVIEW,Grand Staff Alphabet 2,Read and name C-D-E and C-B-A on ledger lines between the staves,,
,SOLF,355A,Level 3,Assignment 11,,,A,57350,GAM-,2480-3E,QUIZ,Octave Playback 1,Hear & play back random patterns in the C Major scale on a MIDI keyboard,,
,SOLF,360A,Level 3,Assignment 12,,,A,57400,GAM-,0140-1E,LEARN,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard",,
,SOLF,360A,Level 3,Assignment 12,,,A,57450,GAM-,0140-2E,PLAY,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard",,
,SOLF,360A,Level 3,Assignment 12,,,A,57500,GAM-,0140-3E,QUIZ,Beat the Clock - Intervals 2,"Given the first note, play half steps and whole steps on the onscreen keyboard",,
,SOLF,360A,Level 3,Assignment 12,,,A,57550,GAM-,0580-1E,LEARN,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures",,
,SOLF,360A,Level 3,Assignment 12,,,A,57600,GAM-,0580-2E,PLAY,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures",,
,SOLF,360A,Level 3,Assignment 12,,,A,57650,GAM-,0580-3E,QUIZ,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures",,
,SOLF,360A,Level 3,Assignment 12,,,A,57700,GAM-,3290-5E,REVIEW,Rhythm Writer 4,Place the barlines in 3-4 and 4-4 rhythms with eighth-note syncopation,,
,SOLF,360A,Level 3,Assignment 12,,,A,57750,GAM-,2430-1E,LEARN,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,
,SOLF,360A,Level 3,Assignment 12,,,A,57800,GAM-,2430-2E,PLAY,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,
,SOLF,360A,Level 3,Assignment 12,,,A,57850,GAM-,2430-3E,QUIZ,Note Flakes-Diatonic Intervals 1,"Identify 2nds through octaves, Major and Perfect, on the staff",,
,SOLF,360A,Level 3,Assignment 12,,,A,57900,GAM-,2500-1E,LEARN,Order Me Up 2,Name the order of the sharps as they appear in key signatures,,
,SOLF,360A,Level 3,Assignment 12,,,A,57950,GAM-,2500-2E,PLAY,Order Me Up 2,Name the order of the sharps as they appear in key signatures,,
,SOLF,360A,Level 3,Assignment 12,,,A,58000,GAM-,2500-3E,QUIZ,Order Me Up 2,Name the order of the sharps as they appear in key signatures,,
,SOLF,360A,Level 3,Assignment 12,,,A,58050,GAM-,3230-5E,REVIEW,Rhythm Rockets 3,"Hear then identify patterns of quarter notes, dotted quarter notes, eighths & eighth-note pairs",,
,SOLF,360A,Level 3,Assignment 12,,,A,58100,GAM-,0350-1E,LEARN,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,
,SOLF,360A,Level 3,Assignment 12,,,A,58150,GAM-,0350-2E,PLAY,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,
,SOLF,360A,Level 3,Assignment 12,,,A,58200,GAM-,0350-3E,QUIZ,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,
,SOLF,360A,Level 3,Assignment 12,,,A,58250,GAM-,0350-4E,CHALLENGE,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,
,SOLF,365A,Level 3,Assignment 13,,,A,58300,GAM-,2070-5E,REVIEW,Meter Match 1,Aurally identify whether music is in 2/4 (duple) or 3/4 (triple) meter.,,
,SOLF,365A,Level 3,Assignment 13,,,A,58350,GAM-,3000-1E,LEARN,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,
,SOLF,365A,Level 3,Assignment 13,,,A,58400,GAM-,3000-2E,PLAY,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,
,SOLF,365A,Level 3,Assignment 13,,,A,58450,GAM-,3000-3E,QUIZ,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,
,SOLF,365A,Level 3,Assignment 13,,,A,58500,GAM-,2130-1E,LEARN,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale",,
,SOLF,365A,Level 3,Assignment 13,,,A,58550,GAM-,2130-2E,PLAY,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale",,
,SOLF,365A,Level 3,Assignment 13,,,A,58600,GAM-,2130-3E,QUIZ,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale",,
,SOLF,365A,Level 3,Assignment 13,,,A,58650,GAM-,0610-5E,REVIEW,Downhill Rhythms 3,"Which rhythm do you hear?  Dotted quarter-eighth, single eighth notes & rests",,
,SOLF,365A,Level 3,Assignment 13,,,A,58700,GAM-,1300-1E,LEARN,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots",,
,SOLF,365A,Level 3,Assignment 13,,,A,58750,GAM-,1300-2E,PLAY,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots",,
,SOLF,365A,Level 3,Assignment 13,,,A,58800,GAM-,1300-3E,QUIZ,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots",,
,SOLF,365A,Level 3,Assignment 13,,,A,58850,GAM-,1160-5E,REVIEW,Hearing Harmonic Intervals1,"Hear a pattern of 3 harmonic intervals and identify the intervals: 2nds, 3rds, 4ths, 5ths",,
,SOLF,365A,Level 3,Assignment 13,,,A,58900,GAM-,1850-1E,LEARN,Melody Match 3,"Hear a melody, then tell which of 3 melodies is the match",,
,SOLF,365A,Level 3,Assignment 13,,,A,58950,GAM-,1850-2E,PLAY,Melody Match 3,"Hear a melody, then tell which of 3 melodies is the match",,
,SOLF,365A,Level 3,Assignment 13,,,A,59000,GAM-,1850-3E,QUIZ,Melody Match 3,"Hear a melody, then tell which of 3 melodies is the match",,
,SOLF,370A,Level 3,Assignment 14,,,A,59050,GAM-,3300-1E,LEARN,Rhythm Writer 5,Place the barlines in 3-8 rhythms,,
,SOLF,370A,Level 3,Assignment 14,,,A,59100,GAM-,3300-2E,PLAY,Rhythm Writer 5,Place the barlines in 3-8 rhythms,,
,SOLF,370A,Level 3,Assignment 14,,,A,59150,GAM-,3300-3E,QUIZ,Rhythm Writer 5,Place the barlines in 3-8 rhythms,,
,SOLF,370A,Level 3,Assignment 14,,,A,59200,GAM-,0620-1E,LEARN,Downhill Rhythms 4,Which rhythm do you hear?  Patterns in 3-8 meter,,
,SOLF,370A,Level 3,Assignment 14,,,A,59250,GAM-,0620-2E,PLAY,Downhill Rhythms 4,Which rhythm do you hear?  Patterns in 3-8 meter,,
,SOLF,370A,Level 3,Assignment 14,,,A,59300,GAM-,0620-3E,QUIZ,Downhill Rhythms 4,Which rhythm do you hear?  Patterns in 3-8 meter,,
,SOLF,370A,Level 3,Assignment 14,,,A,59350,GAM-,3110-1E,LEARN,Rhythm Pop 5,How many beats? - note values in 3-8 and 6-8,,
,SOLF,370A,Level 3,Assignment 14,,,A,59400,GAM-,3110-2E,PLAY,Rhythm Pop 5,How many beats? - note values in 3-8 and 6-8,,
,SOLF,370A,Level 3,Assignment 14,,,A,59450,GAM-,3110-3E,QUIZ,Rhythm Pop 5,How many beats? - note values in 3-8 and 6-8,,
,SOLF,370A,Level 3,Assignment 14,,,A,59500,GAM-,1130-1E,LEARN,Harmony Pix 2,"Hear a 4-chord progression of I, IV & V7 chords. Same or different from what is seen?",,
,SOLF,370A,Level 3,Assignment 14,,,A,59550,GAM-,1130-2E,PLAY,Harmony Pix 2,"Hear a 4-chord progression of I, IV & V7 chords. Same or different from what is seen?",,
,SOLF,370A,Level 3,Assignment 14,,,A,59600,GAM-,1130-3E,QUIZ,Harmony Pix 2,"Hear a 4-chord progression of I, IV & V7 chords. Same or different from what is seen?",,
,SOLF,370A,Level 3,Assignment 14,,,A,59650,GAM-,3860-5E,REVIEW,Triad Launch 1,Write major triads starting on white keys,,
,SOLF,370A,Level 3,Assignment 14,,,A,59700,GAM-,1460-1E,LEARN,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,
,SOLF,370A,Level 3,Assignment 14,,,A,59750,GAM-,1460-2E,PLAY,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,
,SOLF,370A,Level 3,Assignment 14,,,A,59800,GAM-,1460-3E,QUIZ,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,
,SOLF,370A,Level 3,Assignment 14,,,A,59850,GAM-,2940-1E,LEARN,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,
,SOLF,370A,Level 3,Assignment 14,,,A,59900,GAM-,2940-2E,PLAY,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,
,SOLF,370A,Level 3,Assignment 14,,,A,59950,GAM-,2940-3E,QUIZ,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,
,SOLF,370A,Level 3,Assignment 14,,,A,60000,GAM-,1940-1E,LEARN,Melody Mimic 3,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,
,SOLF,370A,Level 3,Assignment 14,,,A,60050,GAM-,1940-2E,PLAY,Melody Mimic 3,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,
,SOLF,370A,Level 3,Assignment 14,,,A,60100,GAM-,1940-3E,QUIZ,Melody Mimic 3,"Hear then play back a pattern of 4 notes in C, G or F Major starting on Do, Re or Mi",,
,SOLF,375A,Level 3,Assignment 15 - Skill Check,,,A,60150,GAM-,0730-5E,REVIEW,Falling Symbols 4,Identify music terms & symbols.  See the Learn level of the game,,
,SOLF,375A,Level 3,Assignment 15 - Skill Check,,,A,60200,GAM-,2970-5E,REVIEW,Rhythm Factory 3,"Hear & see a 2-measure rhythm.  Are they the same or different? Quarter notes & rests, eighth note pairs",,
,SOLF,375A,Level 3,Assignment 15 - Skill Check,,,A,60250,GAM-,3000-5E,REVIEW,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,
,SOLF,375A,Level 3,Assignment 15 - Skill Check,,,A,60300,GAM-,0520-5E,REVIEW,Climbing High 2,"Minor pentascales--hear and play back 2nds, 3rds, 4ths, 5ths - same root",,
,SOLF,375A,Level 3,Assignment 15 - Skill Check,,,A,60350,GAM-,3790-5E,REVIEW,Surfin' Rhythms 1,See 3 rhythms.  Which one is played? Quarter notes & eighth-note pairs 4/4 & 3/4,,
,SOLF,375A,Level 3,Assignment 15 - Skill Check,,,A,60400,GAM-,0580-5E,REVIEW,Cosmic Key Signatures 2,"Identify D, A and E Major key signatures",,
